image_000.jpg,do,84.23354,31.16352,-411.3484,93.58003,13.04293,-403.17999,102.41501,11.15568,-403.15662,111.21273,9.18069,-403.16111,70.6954,17.18752,-404.14765,61.61933,18.51925,-404.12455,52.55769,20.01436,-404.20714,125.81124,16.22609,-302.61908,43.53053,31.90875,-308.31146,103.43388,49.50205,-369.08401,74.33388,54.1313,-370.95169,155.45914,76.76562,-241.55266,38.30973,93.7885,-194.27242,199.75855,146.25463,-190.55877,23.82722,161.15213,-117.46994,184.58163,206.33522,-260.8821,13.90858,201.76103,-225.60316,188.47664,225.13621,-303.89991,2.29312,215.29677,-262.32966,168.42624,219.66164,-315.47705,9.26424,211.29743,-299.75514,164.62277,213.53933,-269.32189,20.77452,207.10541,-245.98518,160.93956,188.62567,-9.37821,94.66359,201.09269,10.06584,190.02845,202.09186,-189.13299,51.83745,235.2653,-151.94272,173.81774,283.75178,-31.33279,71.77017,301.90445,13.7096,167.24771,300.33582,-16.60044,86.02892,315.59064,28.66893,180.92743,317.55386,-87.61643,60.21525,333.76721,-23.70483
image_002.jpg,do,84.95418,33.30178,-383.66656,93.69554,15.149,-377.07846,102.43261,13.1433,-377.03354,111.12826,11.05497,-376.95821,70.93631,19.57274,-378.90397,61.81206,21.02316,-378.93393,52.71362,22.62815,-379.10478,124.92764,17.84823,-284.431,42.92146,34.8265,-293.55673,103.75342,51.1957,-343.73892,74.76906,56.24005,-346.59498,152.62971,74.32453,-219.58288,38.10323,99.72756,-192.698,202.10623,131.93018,-146.88456,32.84287,169.58734,-124.99362,184.52061,180.86915,-197.77326,32.54811,208.61678,-227.26793,186.76521,196.95798,-234.46796,23.37498,222.33848,-263.81157,167.8889,190.94262,-244.20967,31.30682,217.28425,-297.83106,164.52725,185.97785,-204.55371,41.18348,211.80991,-246.09893,160.4432,187.58297,-6.45737,98.00043,203.14749,7.21365,188.73373,196.36477,-139.64457,64.16675,235.86996,-83.87824,174.26592,270.35145,24.26243,82.23163,295.92843,87.93402,167.41704,285.71968,39.88,95.04053,307.8056,103.21015,185.5121,302.5371,-16.07739,73.46918,328.04163,60.56994
image_003.jpg,do,85.8401,33.7426,-375.37679,94.09339,15.63283,-368.91074,102.61506,13.58123,-368.89098,111.09951,11.44185,-368.86051,71.7481,20.08585,-371.2928,62.73932,21.53169,-371.28391,53.76213,23.12156,-371.42183,124.14896,17.22993,-276.68492,43.57257,34.44036,-288.39982,104.11967,50.63284,-335.68867,75.62935,55.73187,-339.34008,150.85054,71.48956,-218.55034,37.20834,94.419,-182.15323,200.89285,126.80635,-145.50541,23.79458,159.19012,-113.4419,187.47835,174.86866,-198.77894,11.68653,194.14426,-208.79679,190.24144,189.71768,-234.42406,-0.75807,205.36267,-241.8231,171.53681,184.60475,-243.78013,5.76023,201.64121,-276.63314,167.73532,180.39545,-204.92424,17.40757,197.67035,-227.89315,161.00256,187.01831,-7.64,99.65463,202.39907,8.39505,189.32114,197.07611,-128.41718,71.54016,238.62965,-48.91967,173.63544,270.70702,34.98364,86.88871,298.55087,114.68622,166.8819,285.28981,50.65899,98.1492,310.00726,128.57633,183.37895,303.0719,0.15872,80.98607,329.34562,87.36019
image_004.jpg,do,85.66658,32.92709,-386.63237,92.93258,14.12642,-380.81264,101.38956,11.57808,-380.76116,109.82113,8.95275,-380.69598,71.03392,19.97215,-381.26088,62.24046,22.00082,-381.29765,53.48241,24.16715,-381.47023,124.18514,15.02805,-292.86104,45.18005,36.70177,-294.80181,105.40021,49.18777,-348.68622,77.1907,56.16804,-349.32679,156.53974,71.76499,-234.59674,43.85323,98.64886,-198.36174,203.83876,131.69851,-176.07969,38.66365,163.57396,-124.5431,206.32579,184.97442,-240.61779,43.61347,203.53292,-208.13209,214.36221,201.40532,-279.82021,37.06007,218.8921,-244.3206,196.73954,199.34818,-294.27237,46.26562,213.58522,-276.37111,190.45655,194.40815,-250.56272,54.81436,207.31906,-225.90018,162.99669,184.74364,-9.82937,101.41539,199.3798,10.58614,188.71439,193.6669,-150.94148,64.77322,233.42943,-90.74725,176.7692,275.34887,0.20278,79.91578,301.96801,65.52055,170.64457,291.2182,14.16933,92.47186,315.22991,79.11744,186.76461,310.32473,-48.63879,69.3443,335.65462,30.19405
image_005.jpg,do,86.34269,36.73449,-425.91007,94.03365,15.81333,-420.17231,102.65921,13.47677,-420.13282,111.29552,11.05292,-420.05445,71.64803,20.72133,-420.90176,62.65105,22.17235,-420.92886,53.70166,23.75289,-421.10785,125.04814,15.41807,-327.27774,44.25549,33.36106,-331.4756,105.31997,51.67595,-385.40332,75.9351,57.74646,-386.85043,158.37509,68.81828,-259.53163,33.9849,100.71003,-243.33281,208.51581,130.13314,-198.51239,22.09168,178.12259,-182.3632,223.69313,188.98579,-266.76789,15.32215,237.5099,-244.07269,235.32378,205.77009,-299.11731,4.05992,255.04605,-271.47876,219.35088,205.6832,-318.39081,12.52488,254.8693,-308.67927,210.70731,201.43835,-277.38213,24.95866,248.01887,-263.17633,158.93285,188.45162,1.34473,95.57653,207.6418,-0.54367,192.499,202.54655,-76.31356,90.37949,241.50518,-15.18232,192.01297,254.74829,144.84314,118.87731,274.4073,226.3854,187.66259,265.12294,166.03869,126.65712,278.38282,248.4866,205.93873,282.41666,113.54078,130.29819,301.32858,209.4275
image_018.jpg,do,157.81389,48.36501,-315.43921,163.28865,31.91319,-301.88117,170.27132,30.70244,-301.9726,177.34338,29.45249,-301.96026,144.28581,34.76249,-303.67656,136.35763,35.49295,-303.77771,128.44634,36.26155,-304.05179,182.89521,37.55517,-214.34802,115.41398,46.2437,-214.15634,169.86952,64.29716,-281.02702,143.86615,67.64453,-280.19715,205.9618,115.39426,-166.33634,88.45945,105.63733,-139.27311,210.31676,196.2609,-109.30944,67.7178,177.67634,-74.96582,212.73244,251.39662,-137.72062,46.55756,213.10596,-89.54611,219.50229,267.90245,-149.75046,35.27404,224.82693,-98.72863,215.66607,266.85986,-172.80573,38.84052,224.27531,-129.35471,208.51859,262.04688,-149.46584,49.3922,222.39127,-103.70825,162.65432,241.0131,-14.59927,96.33157,230.21387,15.18284,161.58717,310.13468,-100.13425,70.51054,287.45625,-89.63867,142.32869,377.88299,64.07561,73.24687,365.25811,81.22227,138.12078,388.66187,76.82632,76.31141,377.15443,95.63744,131.08173,405.81073,-0.90689,68.3601,396.4742,21.90497
image_021.jpg,do,102.07357,44.86445,-318.04626,110.37218,30.28318,-301.09955,118.05836,29.98742,-301.08788,125.77305,29.59515,-301.06019,90.01358,30.82516,-306.56766,81.76476,30.84649,-306.50977,73.5465,30.99815,-306.63241,134.13987,39.65695,-189.84369,60.74222,41.69372,-211.62394,114.59555,64.28223,-275.3807,88.04993,64.60363,-281.2706,157.54383,101.35938,-136.67307,30.15249,113.06092,-161.59625,193.32632,161.74257,-134.31247,20.02169,192.40942,-144.8942,204.7128,198.4498,-304.74414,35.75914,230.39467,-272.78453,215.81318,214.1075,-353.61664,33.89238,247.14478,-309.37661,199.97649,207.76144,-372.14376,45.11258,236.81332,-335.06778,191.37856,204.41191,-318.74852,51.05363,230.52023,-286.21571,139.80002,224.07835,9.86197,66.24518,234.8117,-9.29963,180.62783,212.5832,-167.91837,38.38313,228.66211,-225.16991,145.27941,263.79557,0.99073,78.96474,270.50064,12.0884,133.83581,277.0668,17.21594,88.89233,280.10646,35.3599,154.9644,277.76769,-35.52548,88.19688,288.29968,-2.44359
image_022.jpg,do,100.37308,46.53559,-322.49654,108.55405,31.95399,-305.62836,115.98103,31.58799,-305.63204,123.43726,31.12557,-305.61268,89.13213,32.70844,-309.56701,81.35459,32.81369,-309.49093,73.60902,33.04688,-309.60588,132.57863,40.77276,-195.00016,62.63407,43.40322,-210.38934,113.2707,64.83474,-280.45309,87.50495,65.50402,-284.41145,158.50794,101.80814,-139.53298,32.84839,114.06023,-169.17728,195.42642,161.75633,-160.27599,21.85135,195.56147,-177.50175,203.15992,197.15605,-339.55669,38.41039,230.21702,-319.40221,212.95208,212.68762,-388.38058,37.40584,246.19698,-359.74551,196.39104,206.36113,-403.47668,48.732,234.52718,-380.02306,188.48681,202.95926,-351.88795,53.96552,228.63634,-330.7092,139.8002,224.98643,14.60177,67.84584,235.70705,-14.04807,184.18422,204.28497,-187.29287,40.81087,225.04344,-256.76978,149.43019,261.64375,-23.28238,81.06058,266.68618,-5.37585,137.32754,274.7473,-7.73038,89.59341,275.95505,19.53858,160.98599,277.58707,-67.42115,91.58713,283.33765,-19.64819
image_023.jpg,do,101.67496,46.74202,-384.9432,109.73463,31.35265,-368.18319,117.29426,30.91598,-368.1661,124.89656,30.38558,-368.15094,89.98862,32.25964,-372.02002,82.01833,32.41687,-371.95546,74.07634,32.6985,-372.11314,133.74615,40.16078,-249.11702,62.63623,43.07805,-266.39536,114.63499,65.08706,-339.51234,88.27631,65.96614,-343.88205,159.44596,101.17963,-183.91835,31.66791,113.87088,-209.32387,193.70737,163.22343,-220.60239,20.4819,196.79593,-238.30708,204.69176,195.02233,-421.19458,39.32861,224.12906,-415.55181,215.67642,209.93817,-473.27396,40.40036,238.97257,-465.58363,200.26278,202.5811,-489.29552,50.89835,223.64083,-482.18044,191.51121,198.84667,-434.45801,55.30974,217.57816,-426.81092,138.83577,221.66254,14.92567,66.1339,232.99676,-14.35723,191.31704,197.61677,-212.65201,32.16444,223.43877,-282.48943,151.35611,248.20047,-18.68669,83.32661,255.10111,0.23922,138.25802,259.37128,-0.04229,93.79386,262.54849,28.10991,163.64923,264.55457,-65.11326,95.70603,270.49204,-18.23511
image_024.jpg,do,100.77614,46.53374,-364.41235,109.05531,31.37845,-347.8976,116.66065,30.96809,-347.88948,124.29167,30.45745,-347.87159,89.1144,32.15922,-352.0938,81.08127,32.24238,-352.01345,73.0789,32.4539,-352.13794,133.30431,39.72028,-231.44524,61.28108,42.49142,-248.57998,113.73705,64.87526,-319.31511,87.38963,65.51575,-323.8111,158.47109,100.10719,-171.15448,31.55398,111.46512,-194.87964,194.33131,162.18718,-191.82267,19.47924,192.20196,-201.8475,204.64261,199.36343,-379.61838,37.47749,229.13155,-357.56314,215.21989,215.25343,-430.31994,36.92635,246.35162,-400.23138,199.39633,208.41218,-447.50768,48.53631,234.26429,-423.03644,191.04396,204.74187,-393.05671,53.86124,227.93584,-370.25296,141.46362,222.88774,11.16175,69.07259,234.1526,-10.58123,183.4286,210.51569,-208.49448,42.01696,232.23698,-260.67229,151.73799,262.7963,-13.9389,87.00927,269.43682,13.12101,141.41194,275.40697,4.29666,96.95632,277.70871,39.84857,160.58679,277.81907,-55.77094,98.06804,285.69078,-0.77936
